ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
b79f357ecfccd3c94959a0d6ab97b003	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
b9f87628068e5ccd2e70c9e9be8efb3c	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ba17c5a1d88fd5d0bf3a72f3420d8d20	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
bc34b382cb75db72f155d7ec95d9c763	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
bdd6fb83f4bd231acc8455c0edc8dc2d	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
bf9e42cc5013de419a94eadebc1d156d	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
c064560bea042ff2ba4b52d2c7167827	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
c1bc3e6b0324007ac542b6c7fdd37803	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
c308e955d0f53b534ae9e94f86ef6ebe	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
c441229c2f286fd694393c747eb07336	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
c5179be29c536d53b146cc7804aa559d	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
c636632d4a3abd0188c6c3a1adb63937	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
c6d184dbf512db6f0a394b6ca4caed60	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
c88426655a6b637ab26cff3438b03733	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
c8c47101a423ec967a0a4e9d15e99869	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ca35bd6665361cbf3c4ccf272aa3e56e	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ca86bae0c70dffdda0c4d2c10e2d7832	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ccd0a524e56a1b9c14a83c972e33f0c4	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ce3eb9887f5960bfeef5fdb3b4290fed	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
cf0a90bcc1357f2b93e0f9a70acd29e8	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
cf63bb861067589800abc52390312c5b	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
d1832867683dc840e1a249cb3f900d8c	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
d2f7531ab72c405c941e606217107c8f	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
d3a60cad8fc14a30209080e03bbe2aef	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
d3d6beb503356722196905a6ab3cbcfc	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
d669f60d085e089862f7a72d56209062	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
d6ba387a818fa756e3c3b78a87da9d12	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
d8135c36f7cd4ee0c2ca7f64930a07d7	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
d99891f0abc4406f378f5da2ae590f43	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
de41507a383f5677fd756237f2892f09	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
de8ae443ea5798f7bf531d1f4070a173	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
df10a151cc3986c5d87adde5ab0e42a9	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
df77d100f7b6309a89f3d6e03312862e	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
e1bb08f84e34611efa984a37f63222e7	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
e4bc8704170a554d2d36f28e7786731e	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
e51de0bd131479962f41d07c38a8dfa3	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
e53224e888368fabdbf5f05b7d450d43	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
e5e7ea003233ba74ff7e602b46378fee	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
e6077b0e487695a5ab10b6728406e404	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
e68a87c87e42d5bf4ccf3e103bb7f40d	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ea7c877ae208fa316f77031e1b345261	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ea8d861c35ca72d66e4526be64ea6f72	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ed3445a02d5fd120bda9d476f28f831f	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ed8e4b01a8593ab9b03c32b5e57c67d7	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ee86dc655e8c6d1717c4f6d97cde3aef	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
effa6540c6ff896ba345656a3a194446	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
f26405f68e4eb0bb30e86d36d7c2376e	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
f32e4cf234cdec0bd5556d46a9b1c893	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
f37b867a6112b7bceb3bca541a6e0fba	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
f3c0b894f83b40890369f2545254a745	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
f4313fd3c7b48d6a9a223f15957842db	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
f5fc5772215b691a08a7b254f708a32b	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
f65fe04b0921a77bacea7992c72b38d8	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
f79bb3dca291592d7bf0ed912fae8fbe	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
f9262fa705bd93bb2640d89c944a24a1	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
fa14689f2fa7941dbce867c3b1ce90dd	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
fb30a942cbaf83745c9cd0cfafab3a03	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
fb3ed4319ddc8709d89adc64b0f55b63	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
fc61a5e313e2692978e7d24e37717471	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
fdc61523f774f76f94b2055a11cd68ca	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
ffffb4e6016757e23de84dd8d30a5438	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Christensenellales	 f__Christensenellaceae	 g__Christensenellaceae_R-7_group	
48bbd0a926ae1c503b28d0ec0c3562ce	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Chromobacteriaceae	 g__Chromobacterium	
05bf8f780273e488c752a382a6d2c49c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	 s__Chryseobacterium_bovis
8ad11dca40c510329069b1f5d7fd26c8	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	 s__Chryseobacterium_bovis
18c97162d667850c5fabcd811d455af4	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	 s__Flavobacteriaceae_bacterium
3056a7a73c50a6c3300f967c3a5d096e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	 s__Flavobacteriaceae_bacterium
7a86b340dd300517ef428b00eff62df1	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	 s__Flavobacteriaceae_bacterium
9476f68b5387f88d94169b90a8b94426	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	 s__Flavobacteriaceae_bacterium
c23abc1fbce49fb9be16a758bb6887d8	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	 s__Flavobacteriaceae_bacterium
f5eb53b2c5cf87f83d53794ced178710	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	 s__Flavobacteriaceae_bacterium
1cb29f361033ce208d7efc9e2aa80ee0	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
2b6d10acc03e707be93a9595d958cf4c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
4abfde650b28205e0193bcde0c94f828	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
5296abbfe7997c706bac0d50bffc8eec	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
55cd773a68624a711191b1b665d6535e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
6b577b464efeb7cb31d319d761de3a40	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
a339191060b1b58b86c3e75a270c37af	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
a44850412092976a460fb901e8814751	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
a821a7df65c8eeac6d27fdae47c1c46c	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
b21f8cd99a1ca2af3f89fd2faf0ce13e	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
fccbdff8fac6bb4a77fa3e3d96e7ec2a	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Chryseobacterium	
a6ee4f5ffa832ee18c19cf712c1186c3	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__bacterium_Ellin506
9d5795eaa9557a07414fae0c3ba5ebda	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__bacterium_Ellin507
0e71583f697ec8d9082466676010bf4b	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__uncultured_bacterium
27a39c48eadc90756c51b31cd772c4fd	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__uncultured_bacterium
2dd3183fd04fc8e2a69bffc0cc247797	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__uncultured_bacterium
5311136ef999bfca62dea42d9d543cd1	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__uncultured_bacterium
98ef350a60837f24599191be9857212b	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__uncultured_bacterium
9ef7d36058bb1d6167665ad37aac380d	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__uncultured_bacterium
a4e9b9667cfc8fadc96e4f101f0743f6	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	 s__uncultured_bacterium
11d0d011fea1edcc73a7645139368800	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Chthoniobacterales	 f__Chthoniobacteraceae	 g__Chthoniobacter	
4148e50c00bd62f93dd39014c0810663	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Pleomorphomonadaceae	 g__Chthonobacter	
6399c8f3f1631a0483f748a13b0e8f49	d__Bacteria	 p__Armatimonadota	 c__Chthonomonadetes	 o__Chthonomonadales	 f__Chthonomonadales	 g__Chthonomonadales	 s__uncultured_bacterium
bfb69bb54a7c0342b53ce177cc5cdf5a	d__Bacteria	 p__Armatimonadota	 c__Chthonomonadetes	 o__Chthonomonadales	 f__Chthonomonadales	 g__Chthonomonadales	 s__uncultured_bacterium
bd3042fb4f49fadf37f601462679e645	d__Bacteria	 p__Armatimonadota	 c__Chthonomonadetes	 o__Chthonomonadales	 f__Chthonomonadales	 g__Chthonomonadales	 s__uncultured_Lutispora
b6872c892541349b381b6da88ad93df9	d__Bacteria	 p__Armatimonadota	 c__Chthonomonadetes	 o__Chthonomonadales	 f__Chthonomonadales	 g__Chthonomonadales	
a954a70ac455822a7e6ea49db2f60b56	d__Bacteria	 p__Armatimonadota	 c__Chthonomonadetes	 o__Chthonomonadales	 f__Chthonomonadaceae	 g__Chthonomonas	 s__uncultured_bacterium
ade4586910f118d36e07c9e0d1c99de4	d__Bacteria	 p__Armatimonadota	 c__Chthonomonadetes	 o__Chthonomonadales	 f__Chthonomonadaceae	 g__Chthonomonas	
4c981660e39a8b03e7403e8e695db1de	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Citricoccus	
692993b7db688d6cee236bdb3c42e0c8	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Citricoccus	
8f54f389e3d2e50a7752b499c582fe25	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Citricoccus	
3a1a356d52f95ee05bdaa73566e357c8	d__Bacteria	 p__Actinobacteriota	 c__Acidimicrobiia	 o__Microtrichales	 f__Ilumatobacteraceae	 g__CL500-29_marine_group	 s__metagenome
87a4b4158b4b377043e886dd33d60683	d__Bacteria	 p__Planctomycetota	 c__Phycisphaerae	 o__Phycisphaerales	 f__Phycisphaeraceae	 g__CL500-3	 s__uncultured_bacterium
02cce88be9f6a9f92c7851a7a6ce41b6	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Cloacibacillus	 s__Cloacibacillus_evryensis
05f8261486707f645a9c5889ea1cb428	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Cloacibacillus	 s__Cloacibacillus_evryensis
1cb4be4f88ce985baa4f25602a30bdec	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Cloacibacillus	 s__Cloacibacillus_evryensis
5dcd2862fcf97843688ea0f001ad19a8	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Cloacibacillus	 s__Cloacibacillus_evryensis
6ba98911efd5b1fa1cbba9f869562cce	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Cloacibacillus	 s__Cloacibacillus_evryensis
b1c66003ada3c821b5455d13d46169c1	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Cloacibacillus	 s__Cloacibacillus_evryensis
0cb21c0e8301a7ceed2a6964381d2527	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Cloacibacillus	 s__uncultured_bacterium
311dde585375469e7613ae3611e7335b	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Cloacibacillus	 s__uncultured_bacterium
9b6cd3501b2136e80a9107c8e9c3a4c1	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Cloacibacillus	 s__uncultured_bacterium
c7df0c203d112dc6422765b6d204435e	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Cloacibacillus	 s__uncultured_bacterium
119229a3a8a19b9b8f3cb2c3dc8b149d	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Cloacibacterium	 s__Cloacibacterium_sp.
59e2e05cb3a71b055ef8db430d61d6e7	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Cloacibacterium	
6b5a3750c5fdb065d53f92c6645fc146	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Cloacibacterium	
8612a638846acf832935cb932a1f0398	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Flavobacteriales	 f__Weeksellaceae	 g__Cloacibacterium	
42e4625929fbb75102d0a25822eb224b	d__Bacteria	 p__Cloacimonadota	 c__Cloacimonadia	 o__Cloacimonadales	 f__Cloacimonadaceae	 g__Cloacimonadaceae	 s__uncultured_bacterium
9de92ef3a83b7a93a79ec81c455d8b01	d__Bacteria	 p__Cloacimonadota	 c__Cloacimonadia	 o__Cloacimonadales	 f__Cloacimonadaceae	 g__Cloacimonadaceae	 s__uncultured_bacterium
baaa0974f2ab8d809bfa39ad46650c75	d__Bacteria	 p__Cloacimonadota	 c__Cloacimonadia	 o__Cloacimonadales	 f__Cloacimonadaceae	 g__Cloacimonadaceae	 s__uncultured_bacterium
e2aad1c743a9ba0e25731b3722b27785	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia_UCG-014	 f__Clostridia_UCG-014	 g__Clostridia_UCG-014	 s__gut_metagenome
0fa12ecb02203dce36d07e67c22754c9	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia_UCG-014	 f__Clostridia_UCG-014	 g__Clostridia_UCG-014	 s__uncultured_bacterium
183955d586e9d697b90eef1e33183f20	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia_UCG-014	 f__Clostridia_UCG-014	 g__Clostridia_UCG-014	 s__uncultured_bacterium
1c205c657e93e3e5b14d88ac04497d4a	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia_UCG-014	 f__Clostridia_UCG-014	 g__Clostridia_UCG-014	 s__uncultured_bacterium
3e68dbe7bc5cb76a05cd2e0f01728bc2	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia_UCG-014	 f__Clostridia_UCG-014	 g__Clostridia_UCG-014	 s__uncultured_bacterium
45bfaf2bd496a34708b31dbd7a512673	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia_UCG-014	 f__Clostridia_UCG-014	 g__Clostridia_UCG-014	 s__uncultured_bacterium
52047c220461a87e4adb6d0201ba3133	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia_UCG-014	 f__Clostridia_UCG-014	 g__Clostridia_UCG-014	 s__uncultured_bacterium
56de5bfd9e9f55cadc446ae624d57640	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia_UCG-014	 f__Clostridia_UCG-014	 g__Clostridia_UCG-014	 s__uncultured_bacterium
58d0011d40a4432a0ff95b90c422ed56	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Clostridia_UCG-014	 f__Clostridia_UCG-014	 g__Clostridia_UCG-014	 s__uncultured_bacterium
